datetime,tanggal,jam,minute,day_of_week,day_of_month,month,quarter,week_of_year,is_weekend,hari_libur,time_of_day,season,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,suhu,jumlah_penghuni,luas_rumah,daya_listrik,golongan_tarif,jumlah_ac,jam_ac_per_hari,jumlah_kulkas,jumlah_tv,jam_tv_per_hari,jumlah_lampu,jam_lampu_per_hari,jumlah_mesin_cuci,frekuensi_cuci_per_minggu,jumlah_komputer,jam_komputer_per_hari,jumlah_perangkat_aktif,jam_pemakaian_per_hari,water_heater,dispenser,microwave,kwh_ac,kwh_kulkas,kwh_tv,kwh_lampu,kwh_mesin_cuci,kwh_komputer,kwh_tambahan,hist_h1,hist_h2,hist_h3,hist_h4,hist_h5,hist_h6,hist_h7,konsumsi_kwh_hari,konsumsi_kw_jam,estimasi_tagihan_bulan
2020-01-03 19:49:00,2020-01-03,19,49,4,3,1,1,1,0,0,3,0,-0.965926,0.258819,0.5,0.866025,-0.433884,-0.900969,29.0,1,54,450,R-1/TR,0,6,1,1,5,2,8,1,3,1,1,6,6,0,0,0,0.0,2.4,0.35,0.16,0.214,0.12,0.0,4.025,3.914,3.33,3.573,3.633,3.703,3.802,3.686,0.2397,159755.0
2020-01-03 23:15:00,2020-01-03,23,15,4,3,1,1,1,0,0,4,0,-0.258819,0.965926,0.5,0.866025,-0.433884,-0.900969,27.4,6,60,2200,R-1/TR,1,5,2,1,6,4,7,1,2,0,0,9,5,0,0,0,4.5,4.8,0.42,0.28,0.143,0.0,0.0,12.319,12.407,9.461,9.485,10.517,11.591,13.326,11.334,0.3855,491227.0
2020-01-03 23:37:00,2020-01-03,23,37,4,3,1,1,1,0,0,4,0,-0.258819,0.965926,0.5,0.866025,-0.433884,-0.900969,30.4,1,36,1300,R-1/TR,0,8,2,3,3,2,6,1,4,1,7,10,8,1,0,0,0.0,4.8,0.63,0.12,0.286,0.84,1.0,7.179,7.267,7.589,8.402,7.892,7.893,9.142,7.981,0.2659,345905.0
2020-01-03 23:43:00,2020-01-03,23,43,4,3,1,1,1,0,0,4,0,-0.258819,0.965926,0.5,0.866025,-0.433884,-0.900969,31.4,3,60,450,R-1/TR,1,11,2,2,3,3,7,1,2,0,0,10,11,1,0,0,9.9,4.8,0.42,0.21,0.143,0.0,1.0,19.995,20.559,17.372,19.648,17.663,19.305,21.141,19.413,0.6763,841379.0
2020-01-04 01:07:00,2020-01-04,1,7,5,4,1,1,1,1,1,4,0,0.258819,0.965926,0.5,0.866025,-0.974928,-0.222521,26.1,4,54,2200,R-1/TR,0,6,2,2,5,4,9,1,5,2,2,13,6,0,1,1,0.0,4.8,0.7,0.36,0.357,0.48,3.05,10.971,12.014,10.542,11.569,11.295,10.89,11.327,11.137,0.1612,482689.0
2020-01-04 01:37:00,2020-01-04,1,37,5,4,1,1,1,1,1,4,0,0.258819,0.965926,0.5,0.866025,-0.974928,-0.222521,25.8,1,60,450,R-1/TR,1,8,2,2,8,3,8,1,5,1,1,12,8,1,1,0,7.2,4.8,1.12,0.24,0.357,0.12,3.8,19.712,17.413,21.647,20.801,21.033,21.053,18.473,20.001,0.2875,866863.0
2020-01-04 02:17:00,2020-01-04,2,17,5,4,1,1,1,1,1,4,0,0.5,0.866025,0.5,0.866025,-0.974928,-0.222521,26.5,1,45,900,R-1/TR,1,7,1,3,8,2,7,1,2,1,8,9,7,0,0,0,6.3,2.4,1.68,0.14,0.143,0.96,0.0,13.907,12.958,12.888,12.968,13.158,12.728,13.112,12.917,0.1712,559836.0
2020-01-04 02:42:00,2020-01-04,2,42,5,4,1,1,1,1,1,4,0,0.5,0.866025,0.5,0.866025,-0.974928,-0.222521,25.2,5,90,1300,R-1/TR,1,4,1,2,5,5,9,1,2,0,0,10,4,0,0,0,3.6,2.4,0.7,0.45,0.143,0.0,0.0,7.4,7.402,7.52,8.656,6.566,7.789,7.235,7.647,0.0988,331429.0
2020-01-04 02:56:00,2020-01-04,2,56,5,4,1,1,1,1,1,4,0,0.5,0.866025,0.5,0.866025,-0.974928,-0.222521,24.3,5,72,450,R-1/TR,0,7,1,3,7,5,9,1,4,2,6,14,7,0,1,1,0.0,2.4,1.47,0.45,0.286,1.44,3.05,9.528,9.998,9.603,11.334,9.62,9.731,10.409,10.198,0.1293,441992.0
2020-01-04 03:07:00,2020-01-04,3,7,5,4,1,1,1,1,1,4,0,0.707107,0.707107,0.5,0.866025,-0.974928,-0.222521,26.6,3,45,1300,R-1/TR,1,5,1,2,6,4,7,1,2,1,0,11,5,0,1,0,4.5,2.4,0.84,0.28,0.143,0.0,2.8,14.978,12.687,13.115,10.792,13.589,13.768,13.045,13.017,0.1601,564170.0
2020-01-04 03:39:00,2020-01-04,3,39,5,4,1,1,1,1,1,4,0,0.707107,0.707107,0.5,0.866025,-0.974928,-0.222521,25.7,3,200,2200,R-1/TR,3,8,2,1,5,12,7,1,2,0,0,20,8,1,0,0,21.6,4.8,0.35,0.84,0.143,0.0,1.0,32.396,32.115,35.886,34.125,30.08,33.022,30.477,31.509,0.3926,1365632.0
2020-01-04 06:38:00,2020-01-04,6,38,5,4,1,1,1,1,1,0,0,1.0,0.0,0.5,0.866025,-0.974928,-0.222521,29.2,3,150,1300,R-1/TR,3,8,1,2,8,11,8,1,5,2,4,23,8,1,1,1,21.6,2.4,1.12,0.88,0.357,0.96,4.05,41.891,37.62,33.076,38.676,36.181,40.655,39.278,37.629,0.8028,1630878.0
2020-01-04 12:07:00,2020-01-04,12,7,5,4,1,1,1,1,1,2,0,0.0,-1.0,0.5,0.866025,-0.974928,-0.222521,29.9,1,72,2200,R-1/TR,0,9,2,1,7,5,6,1,2,0,0,11,9,1,0,1,0.0,4.8,0.49,0.3,0.143,0.0,1.25,9.711,7.779,8.463,8.898,9.206,8.83,7.716,8.88,0.2944,384868.0
2020-01-04 12:55:00,2020-01-04,12,55,5,4,1,1,1,1,1,2,0,0.0,-1.0,0.5,0.866025,-0.974928,-0.222521,29.5,1,150,1300,R-1/TR,2,8,2,2,6,10,6,1,5,1,2,19,8,0,1,0,14.4,4.8,0.84,0.6,0.357,0.24,2.8,27.878,24.01,30.031,32.697,27.389,30.093,28.117,28.675,0.9257,1242803.0
2020-01-04 14:30:00,2020-01-04,14,30,5,4,1,1,1,1,1,2,0,-0.5,-0.866025,0.5,0.866025,-0.974928,-0.222521,33.1,5,36,900,R-1/TR,0,14,2,2,7,3,4,1,3,1,2,10,14,0,1,0,0.0,4.8,0.98,0.12,0.214,0.24,2.8,10.008,12.257,10.976,10.953,10.814,10.0,9.624,10.418,0.3249,451527.0
2020-01-04 14:39:00,2020-01-04,14,39,5,4,1,1,1,1,1,2,0,-0.5,-0.866025,0.5,0.866025,-0.974928,-0.222521,30.5,4,72,1300,R-1/TR,1,10,2,3,8,4,4,1,2,0,0,13,10,0,1,1,9.0,4.8,1.68,0.16,0.143,0.0,3.05,21.019,20.623,23.46,23.058,19.835,21.634,22.674,21.749,0.717,942623.0
2020-01-04 15:10:00,2020-01-04,15,10,5,4,1,1,1,1,1,2,0,-0.707107,-0.707107,0.5,0.866025,-0.974928,-0.222521,31.7,1,72,2200,R-1/TR,1,14,2,2,6,3,5,1,4,1,5,13,14,1,1,1,12.6,4.8,0.84,0.15,0.286,0.6,4.05,24.586,30.181,30.219,27.514,24.893,24.503,29.089,26.291,0.878,1139478.0
2020-01-04 16:53:00,2020-01-04,16,53,5,4,1,1,1,1,1,2,0,-0.866025,-0.5,0.5,0.866025,-0.974928,-0.222521,31.7,7,72,1300,R-1/TR,0,11,1,3,6,3,4,1,2,0,0,9,11,0,1,0,0.0,2.4,1.26,0.12,0.143,0.0,2.8,7.023,8.573,7.667,7.226,7.548,7.666,7.232,7.549,0.2487,327181.0
2020-01-04 18:27:00,2020-01-04,18,27,5,4,1,1,1,1,1,3,0,-1.0,-0.0,0.5,0.866025,-0.974928,-0.222521,30.3,5,120,1300,R-1/TR,2,10,1,3,6,7,9,1,3,1,2,18,10,1,1,1,18.0,2.4,1.26,0.63,0.214,0.24,4.05,32.293,34.797,29.761,36.585,29.884,33.74,32.165,32.612,1.8816,1413437.0
2020-01-04 19:37:00,2020-01-04,19,37,5,4,1,1,1,1,1,3,0,-0.965926,0.258819,0.5,0.866025,-0.974928,-0.222521,28.9,2,120,3500,R-2/TR,1,8,1,1,7,8,7,1,5,1,1,14,8,0,1,0,7.2,2.4,0.49,0.56,0.357,0.12,2.8,15.408,17.276,18.819,16.765,19.219,19.308,16.606,17.288,1.1643,749279.0
2020-01-04 20:59:00,2020-01-04,20,59,5,4,1,1,1,1,1,3,0,-0.866025,0.5,0.5,0.866025,-0.974928,-0.222521,30.4,5,60,3500,R-2/TR,1,14,2,2,8,5,7,1,4,0,0,12,14,0,1,0,12.6,4.8,1.12,0.35,0.286,0.0,2.8,23.427,30.51,26.991,27.337,22.075,27.366,28.749,26.278,1.6406,1138915.0
2020-01-04 22:07:00,2020-01-04,22,7,5,4,1,1,1,1,1,4,0,-0.5,0.866025,0.5,0.866025,-0.974928,-0.222521,30.3,7,120,900,R-1/TR,2,11,2,2,6,9,7,1,2,1,6,18,11,0,1,0,19.8,4.8,0.84,0.63,0.143,0.72,2.8,34.682,29.416,30.365,35.861,35.097,34.384,38.33,33.254,1.5253,1441262.0
2020-01-04 23:09:00,2020-01-04,23,9,5,4,1,1,1,1,1,4,0,-0.258819,0.965926,0.5,0.866025,-0.974928,-0.222521,27.7,7,72,2200,R-1/TR,1,11,2,2,7,3,7,1,4,2,2,13,11,0,1,1,9.9,4.8,0.98,0.21,0.286,0.48,3.05,20.768,21.664,22.776,21.871,23.69,23.662,22.194,22.648,0.7836,981587.0
2020-01-04 23:46:00,2020-01-04,23,46,5,4,1,1,1,1,1,4,0,-0.258819,0.965926,0.5,0.866025,-0.974928,-0.222521,29.7,2,72,2200,R-1/TR,1,8,2,1,7,5,7,1,3,1,2,13,8,0,1,1,7.2,4.8,0.49,0.35,0.214,0.24,3.05,20.387,20.495,15.814,19.506,19.425,17.769,18.486,18.928,0.6162,820358.0
2020-01-05 02:44:00,2020-01-05,2,44,6,5,1,1,1,1,1,4,0,0.5,0.866025,0.5,0.866025,-0.781831,0.62349,24.0,1,90,450,R-1/TR,2,6,1,1,7,6,7,1,5,0,0,13,6,0,1,1,10.8,2.4,0.49,0.42,0.357,0.0,3.05,17.002,20.16,18.268,19.617,20.682,21.386,22.83,20.818,0.2917,902273.0
2020-01-05 03:22:00,2020-01-05,3,22,6,5,1,1,1,1,1,4,0,0.707107,0.707107,0.5,0.866025,-0.781831,0.62349,25.5,6,54,1300,R-1/TR,1,6,1,1,7,3,9,1,3,1,7,9,6,0,1,0,5.4,2.4,0.49,0.27,0.214,0.84,2.8,13.587,15.785,12.4,14.239,12.356,15.318,13.539,13.941,0.1732,604217.0
2020-01-05 04:41:00,2020-01-05,4,41,6,5,1,1,1,1,1,4,0,0.866025,0.5,0.5,0.866025,-0.781831,0.62349,26.8,6,54,1300,R-1/TR,1,8,1,1,6,4,7,1,2,0,0,8,8,0,0,0,7.2,2.4,0.42,0.28,0.143,0.0,0.0,13.759,12.414,13.725,14.968,14.394,14.32,12.842,13.266,0.1619,574962.0
2020-01-05 06:12:00,2020-01-05,6,12,6,5,1,1,1,1,1,0,0,1.0,0.0,0.5,0.866025,-0.781831,0.62349,28.7,4,90,1300,R-1/TR,0,11,1,2,5,5,8,1,5,0,0,11,11,1,1,0,0.0,2.4,0.7,0.4,0.357,0.0,3.8,9.237,8.867,9.599,10.36,10.065,10.126,8.298,9.422,0.1965,408359.0
2020-01-05 06:13:00,2020-01-05,6,13,6,5,1,1,1,1,1,0,0,1.0,0.0,0.5,0.866025,-0.781831,0.62349,26.6,2,45,2200,R-1/TR,1,7,1,2,5,4,7,1,5,0,0,10,7,0,1,0,6.3,2.4,0.7,0.28,0.357,0.0,2.8,13.476,14.512,17.192,16.509,14.973,13.941,15.41,15.013,0.3106,650678.0
2020-01-05 06:57:00,2020-01-05,6,57,6,5,1,1,1,1,1,0,0,1.0,0.0,0.5,0.866025,-0.781831,0.62349,28.6,1,36,900,R-1/TR,0,8,1,2,8,2,8,1,3,1,7,8,8,1,0,0,0.0,2.4,1.12,0.16,0.214,0.84,1.0,6.544,7.79,6.651,7.184,6.932,7.05,6.335,6.769,0.1429,293375.0
2020-01-05 12:33:00,2020-01-05,12,33,6,5,1,1,1,1,1,2,0,0.0,-1.0,0.5,0.866025,-0.781831,0.62349,31.0,1,90,900,R-1/TR,1,12,2,1,7,7,4,1,3,0,0,13,12,0,1,0,10.8,4.8,0.49,0.28,0.214,0.0,2.8,22.698,22.847,22.305,22.205,22.115,24.431,22.492,23.026,0.7916,997970.0
2020-01-05 13:49:00,2020-01-05,13,49,6,5,1,1,1,1,1,2,0,-0.258819,-0.965926,0.5,0.866025,-0.781831,0.62349,28.8,4,120,2200,R-1/TR,2,7,2,2,8,9,5,1,4,0,0,16,7,0,0,0,12.6,4.8,1.12,0.45,0.286,0.0,0.0,20.76,22.418,20.899,25.373,22.403,24.537,18.464,22.044,0.6867,955409.0
2020-01-05 13:52:00,2020-01-05,13,52,6,5,1,1,1,1,1,2,0,-0.258819,-0.965926,0.5,0.866025,-0.781831,0.62349,30.3,2,60,3500,R-2/TR,1,14,1,1,5,4,6,1,3,1,3,10,14,0,1,0,12.6,2.4,0.35,0.24,0.214,0.36,2.8,22.886,19.442,19.314,22.144,22.833,18.252,17.618,21.427,0.6714,928668.0
2020-01-05 14:46:00,2020-01-05,14,46,6,5,1,1,1,1,1,2,0,-0.5,-0.866025,0.5,0.866025,-0.781831,0.62349,32.1,1,72,1300,R-1/TR,1,14,1,3,8,3,4,1,3,1,7,11,14,1,0,0,12.6,2.4,1.68,0.12,0.214,0.84,1.0,18.776,17.521,21.471,20.111,22.165,22.97,22.493,21.795,0.7274,944617.0
2020-01-05 15:56:00,2020-01-05,15,56,6,5,1,1,1,1,1,2,0,-0.707107,-0.707107,0.5,0.866025,-0.781831,0.62349,32.4,5,45,1300,R-1/TR,1,10,2,2,7,2,6,1,5,0,0,8,10,0,0,0,9.0,4.8,0.98,0.12,0.357,0.0,0.0,18.394,16.695,18.157,15.697,16.744,17.721,15.634,17.222,0.6014,746419.0
2020-01-05 16:42:00,2020-01-05,16,42,6,5,1,1,1,1,1,2,0,-0.866025,-0.5,0.5,0.866025,-0.781831,0.62349,31.6,4,60,2200,R-1/TR,0,14,2,1,7,3,4,1,5,1,5,9,14,0,0,1,0.0,4.8,0.49,0.12,0.357,0.6,0.25,7.728,7.311,8.447,6.855,7.158,7.568,8.589,7.732,0.272,335113.0
2020-01-05 20:15:00,2020-01-05,20,15,6,5,1,1,1,1,1,3,0,-0.866025,0.5,0.5,0.866025,-0.781831,0.62349,29.2,4,36,1300,R-1/TR,0,7,2,1,5,3,9,1,3,0,0,8,7,0,1,0,0.0,4.8,0.35,0.27,0.214,0.0,2.8,9.388,9.457,7.971,9.672,9.724,8.913,8.852,9.278,0.5677,402118.0
2020-01-05 20:34:00,2020-01-05,20,34,6,5,1,1,1,1,1,3,0,-0.866025,0.5,0.5,0.866025,-0.781831,0.62349,32.2,4,72,3500,R-2/TR,1,14,2,2,6,4,9,1,3,1,6,12,14,0,1,0,12.6,4.8,0.84,0.36,0.214,0.72,2.8,27.069,30.903,27.297,28.77,28.43,26.171,27.05,27.134,1.7071,1176015.0
2020-01-05 22:09:00,2020-01-05,22,9,6,5,1,1,1,1,1,4,0,-0.5,0.866025,0.5,0.866025,-0.781831,0.62349,28.0,5,72,900,R-1/TR,1,11,2,2,7,3,7,1,2,2,8,12,11,0,0,1,9.9,4.8,0.98,0.21,0.143,1.92,0.25,22.962,21.395,20.577,21.624,18.612,21.256,24.466,21.058,0.995,912675.0
2020-01-05 23:15:00,2020-01-05,23,15,6,5,1,1,1,1,1,4,0,-0.258819,0.965926,0.5,0.866025,-0.781831,0.62349,25.7,6,72,1300,R-1/TR,1,4,1,2,5,3,9,1,5,0,0,10,4,0,1,1,3.6,2.4,0.7,0.27,0.357,0.0,3.05,10.725,11.562,10.797,10.479,10.703,10.922,9.295,10.786,0.3659,467476.0
2020-01-05 23:16:00,2020-01-05,23,16,6,5,1,1,1,1,1,4,0,-0.258819,0.965926,0.5,0.866025,-0.781831,0.62349,25.6,7,72,2200,R-1/TR,1,8,2,2,7,3,7,1,3,2,5,11,8,0,0,0,7.2,4.8,0.98,0.21,0.214,1.2,0.0,16.354,15.937,17.117,18.33,17.184,18.693,17.76,17.11,0.5511,741565.0
2020-01-06 00:28:00,2020-01-06,0,28,0,6,1,1,2,0,0,4,0,0.0,1.0,0.5,0.866025,0.0,1.0,23.7,3,45,2200,R-1/TR,1,3,2,1,4,3,6,1,3,1,2,11,3,0,1,1,2.7,4.8,0.28,0.18,0.214,0.24,3.05,13.574,13.226,16.227,13.654,12.781,13.136,14.059,14.096,0.2316,610935.0
2020-01-06 01:24:00,2020-01-06,1,24,0,6,1,1,2,0,0,4,0,0.258819,0.965926,0.5,0.866025,0.0,1.0,27.7,4,90,3500,R-2/TR,0,7,2,1,5,7,6,1,4,0,0,12,7,0,1,0,0.0,4.8,0.35,0.42,0.286,0.0,2.8,8.882,8.706,9.282,8.588,10.536,11.007,9.785,9.688,0.1457,419888.0
2020-01-06 01:53:00,2020-01-06,1,53,0,6,1,1,2,0,0,4,0,0.258819,0.965926,0.5,0.866025,0.0,1.0,27.9,5,150,2200,R-1/TR,2,8,1,1,6,10,8,1,2,2,2,17,8,0,0,0,14.4,2.4,0.42,0.8,0.143,0.48,0.0,22.268,21.507,24.689,22.15,26.918,22.361,24.246,22.932,0.3398,993896.0
2020-01-06 04:49:00,2020-01-06,4,49,0,6,1,1,2,0,0,4,0,0.866025,0.5,0.5,0.866025,0.0,1.0,27.9,1,36,450,R-1/TR,0,6,1,1,5,3,6,1,5,1,7,8,6,0,1,0,0.0,2.4,0.35,0.18,0.357,0.84,2.8,7.14,8.445,7.764,7.395,7.469,7.125,7.701,7.708,0.0975,334072.0
2020-01-06 04:50:00,2020-01-06,4,50,0,6,1,1,2,0,0,4,0,0.866025,0.5,0.5,0.866025,0.0,1.0,28.5,5,90,2200,R-1/TR,0,7,1,1,5,6,6,1,2,1,5,11,7,0,1,0,0.0,2.4,0.35,0.36,0.143,0.6,2.8,7.626,6.662,7.733,7.12,6.643,7.955,5.7,6.965,0.0837,301870.0
2020-01-06 07:50:00,2020-01-06,7,50,0,6,1,1,2,0,0,0,0,0.965926,-0.258819,0.5,0.866025,0.0,1.0,27.6,4,36,2200,R-1/TR,0,8,2,2,5,3,4,1,4,0,0,9,8,0,1,0,0.0,4.8,0.7,0.12,0.286,0.0,2.8,9.365,9.269,9.006,7.921,9.398,7.69,9.421,8.899,0.2737,385692.0
2020-01-06 08:24:00,2020-01-06,8,24,0,6,1,1,2,0,0,0,0,0.866025,-0.5,0.5,0.866025,0.0,1.0,29.5,4,120,450,R-1/TR,2,5,1,1,6,8,3,1,5,1,8,14,5,0,0,0,9.0,2.4,0.42,0.24,0.357,0.96,0.0,14.154,15.637,15.634,14.58,17.66,13.982,13.092,15.206,0.5229,659043.0
2020-01-06 09:06:00,2020-01-06,9,6,0,6,1,1,2,0,0,1,0,0.707107,-0.707107,0.5,0.866025,0.0,1.0,32.4,2,36,2200,R-1/TR,0,12,1,1,4,2,4,1,2,1,8,7,12,0,1,0,0.0,2.4,0.28,0.08,0.143,0.96,2.8,7.676,7.502,8.185,6.73,7.226,7.691,7.045,7.26,0.2301,314656.0
2020-01-06 09:45:00,2020-01-06,9,45,0,6,1,1,2,0,0,1,0,0.707107,-0.707107,0.5,0.866025,0.0,1.0,29.0,6,45,2200,R-1/TR,1,8,2,2,6,3,5,1,2,0,0,11,8,1,1,0,7.2,4.8,0.84,0.15,0.143,0.0,3.8,17.733,17.573,22.144,17.637,19.787,19.221,15.208,18.531,0.6081,803152.0
2020-01-06 11:26:00,2020-01-06,11,26,0,6,1,1,2,0,0,1,0,0.258819,-0.965926,0.5,0.866025,0.0,1.0,32.2,2,36,1300,R-1/TR,0,9,1,1,4,2,5,1,2,0,0,7,9,1,1,0,0.0,2.4,0.28,0.1,0.143,0.0,3.8,6.572,7.708,6.745,7.379,6.839,8.582,7.104,7.01,0.2071,303820.0
2020-01-06 12:59:00,2020-01-06,12,59,0,6,1,1,2,0,0,2,0,0.0,-1.0,0.5,0.866025,0.0,1.0,30.2,4,60,450,R-1/TR,1,10,1,3,6,3,5,1,4,0,0,10,10,1,0,0,9.0,2.4,1.26,0.15,0.286,0.0,1.0,15.874,15.46,16.745,17.123,19.009,19.917,15.503,16.106,0.5189,698050.0
2020-01-06 13:07:00,2020-01-06,13,7,0,6,1,1,2,0,0,2,0,-0.258819,-0.965926,0.5,0.866025,0.0,1.0,29.3,1,45,2200,R-1/TR,0,9,1,3,4,3,5,1,5,1,7,9,9,0,0,0,0.0,2.4,0.84,0.15,0.357,0.84,0.0,5.445,4.881,5.122,5.006,5.404,5.547,5.556,5.494,0.1784,238115.0
2020-01-06 13:20:00,2020-01-06,13,20,0,6,1,1,2,0,0,2,0,-0.258819,-0.965926,0.5,0.866025,0.0,1.0,32.5,1,36,1300,R-1/TR,0,11,1,2,3,2,5,1,2,0,0,8,11,0,1,1,0.0,2.4,0.42,0.1,0.143,0.0,3.05,6.811,7.084,7.551,6.72,6.42,7.61,7.689,7.265,0.2339,314872.0
2020-01-06 13:59:00,2020-01-06,13,59,0,6,1,1,2,0,0,2,0,-0.258819,-0.965926,0.5,0.866025,0.0,1.0,29.4,1,45,1300,R-1/TR,1,9,2,3,6,3,4,1,3,1,2,11,9,0,0,0,8.1,4.8,1.26,0.12,0.214,0.24,0.0,18.748,17.716,19.268,21.032,16.621,20.872,18.353,18.448,0.5764,799555.0
2020-01-06 14:37:00,2020-01-06,14,37,0,6,1,1,2,0,0,2,0,-0.5,-0.866025,0.5,0.866025,0.0,1.0,31.6,6,60,2200,R-1/TR,1,10,1,3,6,4,4,1,5,2,1,14,10,1,1,0,9.0,2.4,1.26,0.16,0.357,0.24,3.8,21.593,21.433,16.588,19.671,24.081,21.034,18.944,19.966,0.6526,865346.0
2020-01-06 15:09:00,2020-01-06,15,9,0,6,1,1,2,0,0,2,0,-0.707107,-0.707107,0.5,0.866025,0.0,1.0,30.7,6,200,900,R-1/TR,3,10,2,3,4,14,3,1,2,1,5,26,10,1,1,0,27.0,4.8,0.84,0.42,0.143,0.6,3.8,38.971,44.709,41.795,45.029,38.693,38.395,34.735,42.464,1.4578,1840432.0
2020-01-06 17:48:00,2020-01-06,17,48,0,6,1,1,2,0,0,2,0,-0.965926,-0.258819,0.5,0.866025,0.0,1.0,29.0,3,72,2200,R-1/TR,1,5,2,1,4,3,4,1,5,1,7,10,5,1,0,0,4.5,4.8,0.28,0.12,0.357,0.84,1.0,17.273,16.463,14.383,13.736,13.345,13.375,13.369,13.564,0.5103,587877.0
2020-01-06 19:15:00,2020-01-06,19,15,0,6,1,1,2,0,0,3,0,-0.965926,0.258819,0.5,0.866025,0.0,1.0,32.1,5,120,1300,R-1/TR,2,10,1,3,3,9,6,1,5,2,0,18,10,0,0,0,18.0,2.4,0.63,0.54,0.357,0.0,0.0,32.869,24.425,23.217,26.208,24.674,26.518,25.655,26.126,1.7808,1132327.0
2020-01-06 20:25:00,2020-01-06,20,25,0,6,1,1,2,0,0,3,0,-0.866025,0.5,0.5,0.866025,0.0,1.0,30.3,7,72,1300,R-1/TR,0,11,1,1,5,4,8,1,3,2,8,10,11,0,1,0,0.0,2.4,0.35,0.32,0.214,1.92,2.8,9.249,10.373,9.089,11.055,9.323,9.37,8.076,9.416,0.5899,408099.0
2020-01-06 20:45:00,2020-01-06,20,45,0,6,1,1,2,0,0,3,0,-0.866025,0.5,0.5,0.866025,0.0,1.0,30.4,1,90,1300,R-1/TR,1,9,2,1,3,5,6,1,2,0,0,11,9,0,1,0,8.1,4.8,0.21,0.3,0.143,0.0,2.8,17.825,18.6,20.131,17.519,18.967,19.598,16.569,18.339,1.2236,794831.0
2020-01-06 22:12:00,2020-01-06,22,12,0,6,1,1,2,0,0,4,0,-0.5,0.866025,0.5,0.866025,0.0,1.0,29.8,5,36,900,R-1/TR,0,7,2,1,5,2,6,1,2,2,8,9,7,0,1,0,0.0,4.8,0.35,0.12,0.143,1.92,2.8,11.876,12.685,12.544,10.346,11.249,11.304,12.371,11.893,0.5341,515455.0
2020-01-07 00:19:00,2020-01-07,0,19,1,7,1,1,2,0,0,4,0,0.0,1.0,0.5,0.866025,0.781831,0.62349,26.7,6,60,2200,R-1/TR,1,6,2,3,3,3,6,1,5,2,1,12,6,0,0,0,5.4,4.8,0.63,0.18,0.357,0.24,0.0,11.99,14.224,13.67,13.82,13.057,11.924,11.913,13.308,0.2251,576782.0
2020-01-07 00:29:00,2020-01-07,0,29,1,7,1,1,2,0,0,4,0,0.0,1.0,0.5,0.866025,0.781831,0.62349,25.3,1,36,1300,R-1/TR,0,4,2,2,6,2,7,1,3,1,3,9,4,0,1,0,0.0,4.8,0.84,0.14,0.214,0.36,2.8,10.53,9.901,10.27,11.854,9.329,9.94,11.163,10.554,0.1744,457421.0
2020-01-07 01:28:00,2020-01-07,1,28,1,7,1,1,2,0,0,4,0,0.258819,0.965926,0.5,0.866025,0.781831,0.62349,25.5,2,72,2200,R-1/TR,0,2,2,2,6,5,7,1,4,2,8,14,2,0,1,1,0.0,4.8,0.84,0.35,0.286,1.92,3.05,12.44,12.824,14.356,11.526,11.259,13.33,13.125,12.433,0.1927,538859.0
2020-01-07 04:13:00,2020-01-07,4,13,1,7,1,1,2,0,0,4,0,0.866025,0.5,0.5,0.866025,0.781831,0.62349,29.7,2,45,2200,R-1/TR,1,6,1,2,3,3,6,1,3,2,0,12,6,1,0,1,5.4,2.4,0.42,0.18,0.214,0.0,1.25,11.262,10.239,12.586,10.819,11.855,11.546,11.867,11.568,0.1431,501369.0
2020-01-07 04:52:00,2020-01-07,4,52,1,7,1,1,2,0,0,4,0,0.866025,0.5,0.5,0.866025,0.781831,0.62349,28.3,3,72,2200,R-1/TR,0,7,2,2,4,3,8,1,3,1,4,11,7,1,1,0,0.0,4.8,0.56,0.24,0.214,0.48,3.8,12.893,11.032,13.011,12.196,12.027,12.529,12.362,11.559,0.1442,500979.0
2020-01-07 05:24:00,2020-01-07,5,24,1,7,1,1,2,0,0,0,0,0.965926,0.258819,0.5,0.866025,0.781831,0.62349,25.2,6,150,3500,R-2/TR,2,4,2,1,5,9,7,1,2,1,7,18,4,1,1,0,7.2,4.8,0.35,0.63,0.143,0.84,3.8,21.179,20.855,17.506,19.615,19.049,23.147,19.835,20.177,0.2916,874491.0
2020-01-07 05:38:00,2020-01-07,5,38,1,7,1,1,2,0,0,0,0,0.965926,0.258819,0.5,0.866025,0.781831,0.62349,26.3,4,60,2200,R-1/TR,1,6,2,1,5,4,6,1,5,0,0,9,6,0,0,0,5.4,4.8,0.35,0.24,0.357,0.0,0.0,13.708,13.542,13.846,11.521,14.279,14.176,13.743,13.07,0.1876,566467.0
2020-01-07 05:43:00,2020-01-07,5,43,1,7,1,1,2,0,0,0,0,0.965926,0.258819,0.5,0.866025,0.781831,0.62349,27.8,2,72,1300,R-1/TR,1,7,1,3,4,4,7,1,3,2,0,14,7,1,0,1,6.3,2.4,0.84,0.28,0.214,0.0,1.25,15.526,15.346,16.646,15.161,13.229,14.318,12.009,14.743,0.2268,638976.0
